Date,Product,Qty_Units,Group_Qty_Kg,Avg_Rate,Total_Amount,Category,Year,Month,Month_Name,Quarter,Week,Revenue_per_Kg
2025-10-05,Cheese Slice 100gm,15.0,1.5,59.06,885.89,Cheese,2025,10,Oct,4,40,590.5933333333334
2025-10-06,Cheese Slice 100gm,79.0,7.9,59.06,4665.73,Cheese,2025,10,Oct,4,41,590.5987341772151
2025-10-07,Cheese Spread Plain 200gm,5.0,1.0,85.78,428.9,Cheese,2025,10,Oct,4,41,428.9
2025-10-07,Cheese Slice 100gm,110.0,11.0,59.06,6496.6,Cheese,2025,10,Oct,4,41,590.6
2025-10-08,Cheese Spread Plain 200gm,7.0,1.4,85.78,600.47,Cheese,2025,10,Oct,4,41,428.9071428571429
2025-10-08,Cheese Slice 100gm,27.0,2.7,59.5,1606.43,Cheese,2025,10,Oct,4,41,594.9740740740741
2025-10-09,Cheese Spread Plain 200gm,4.0,0.8,86.64,346.56,Cheese,2025,10,Oct,4,41,433.2
2025-10-09,Cheese Slice 100gm,84.0,8.4,59.06,4961.04,Cheese,2025,10,Oct,4,41,590.6
2025-10-10,Cheese Slice 100gm,53.0,5.3,59.28,3141.98,Cheese,2025,10,Oct,4,41,592.8264150943396
2025-10-11,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.33,Cheese,2025,10,Oct,4,41,428.8833333333333
2025-10-11,Cheese Slice 100gm,24.0,2.4,59.06,1417.45,Cheese,2025,10,Oct,4,41,590.6041666666667
2025-10-12,Cheese Spread Plain 200gm,5.0,1.0,91.41,457.05,Cheese,2025,10,Oct,4,41,457.05
2025-10-12,Cheese Slice 100gm,13.0,1.3,65.55,852.18,Cheese,2025,10,Oct,4,41,655.5230769230768
2025-10-13,Cheese Slice 100gm,107.0,10.7,59.17,6331.19,Cheese,2025,10,Oct,4,42,591.7
2025-10-14,Cheese Slice 100gm,24.0,2.4,60.12,1442.77,Cheese,2025,10,Oct,4,42,601.1541666666667
2025-10-15,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.35,Cheese,2025,10,Oct,4,42,428.91666666666674
2025-10-15,Cheese Slice 100gm,53.0,5.3,59.28,3141.97,Cheese,2025,10,Oct,4,42,592.8245283018867
2025-10-16,Cheese Slice 100gm,31.0,3.1,59.06,1830.86,Cheese,2025,10,Oct,4,42,590.5999999999999
2025-10-17,Cheese Spread Plain 200gm,6.0,1.2,85.78,514.67,Cheese,2025,10,Oct,4,42,428.89166666666665
2025-10-17,Cheese Slice 100gm,72.0,7.2,60.4,4348.52,Cheese,2025,10,Oct,4,42,603.9611111111111
2025-10-18,Cheese Slice 100gm,15.0,1.5,59.06,885.89,Cheese,2025,10,Oct,4,42,590.5933333333334
2025-10-19,Cheese Slice 100gm,30.0,3.0,59.06,1771.81,Cheese,2025,10,Oct,4,42,590.6033333333334
2025-10-20,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.35,Cheese,2025,10,Oct,4,43,428.91666666666674
2025-10-20,Cheese Slice 100gm,10.0,1.0,60.24,602.39,Cheese,2025,10,Oct,4,43,602.39
2025-10-21,Cheese Slice 100gm,42.0,4.2,59.66,2505.86,Cheese,2025,10,Oct,4,43,596.6333333333333
2025-10-22,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,10,Oct,4,43,428.875
2025-10-22,Cheese Slice 100gm,48.0,4.8,59.59,2860.23,Cheese,2025,10,Oct,4,43,595.88125
2025-10-23,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.33,Cheese,2025,10,Oct,4,43,428.8833333333333
2025-10-23,Cheese Slice 100gm,84.0,8.4,59.06,4961.02,Cheese,2025,10,Oct,4,43,590.5976190476191
2025-10-24,Cheese Slice 100gm,56.0,5.6,59.48,3330.97,Cheese,2025,10,Oct,4,43,594.8160714285714
2025-10-25,Cheese Slice 100gm,69.0,6.9,59.06,4075.15,Cheese,2025,10,Oct,4,43,590.6014492753623
2025-10-26,Cheese Slice 100gm,10.0,1.0,59.06,590.6,Cheese,2025,10,Oct,4,43,590.6
2025-10-27,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,10,Oct,4,44,428.875
2025-10-27,Cheese Slice 100gm,75.0,7.5,59.22,4441.27,Cheese,2025,10,Oct,4,44,592.1693333333334
2025-10-28,Cheese Spread Plain 200gm,6.0,1.2,87.66,525.93,Cheese,2025,10,Oct,4,44,438.275
2025-10-28,Cheese Slice 100gm,41.0,4.1,60.09,2463.7,Cheese,2025,10,Oct,4,44,600.9024390243902
2025-10-29,Cheese Spread Plain 200gm,6.0,1.2,85.78,514.7,Cheese,2025,10,Oct,4,44,428.91666666666674
2025-10-29,Cheese Slice 100gm,74.0,7.4,59.06,4370.45,Cheese,2025,10,Oct,4,44,590.6013513513514
2025-10-30,Cheese Slice 100gm,79.0,7.9,59.06,4665.72,Cheese,2025,10,Oct,4,44,590.5974683544304
2025-10-31,Cheese Slice 100gm,71.0,7.1,60.58,4301.28,Cheese,2025,10,Oct,4,44,605.8140845070423
2025-11-01,Cheese Slice 100gm,54.0,5.4,59.06,3189.23,Cheese,2025,11,Nov,4,44,590.5981481481481
2025-11-02,Cheese Slice 100gm,20.0,2.0,59.06,1181.19,Cheese,2025,11,Nov,4,44,590.595
2025-11-03,Cheese Slice 100gm,77.0,7.7,59.21,4559.4,Cheese,2025,11,Nov,4,45,592.12987012987
2025-11-04,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.33,Cheese,2025,11,Nov,4,45,428.8833333333333
2025-11-04,Cheese Slice 100gm,66.0,6.6,59.06,3897.97,Cheese,2025,11,Nov,4,45,590.6015151515152
2025-11-05,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,11,Nov,4,45,428.875
2025-11-05,Cheese Slice 100gm,58.0,5.8,59.64,3459.22,Cheese,2025,11,Nov,4,45,596.4172413793103
2025-11-06,Cheese Spread Plain 200gm,13.0,2.6,90.11,1171.46,Cheese,2025,11,Nov,4,45,450.5615384615385
2025-11-06,Cheese Slice 100gm,36.0,3.6,61.4,2210.56,Cheese,2025,11,Nov,4,45,614.0444444444444
2025-11-07,Cheese Slice 100gm,125.0,12.5,59.06,7382.52,Cheese,2025,11,Nov,4,45,590.6016000000001
2025-11-08,Cheese Spread Plain 200gm,1.0,0.2,85.78,85.78,Cheese,2025,11,Nov,4,45,428.9
2025-11-08,Cheese Slice 100gm,23.0,2.3,59.79,1375.25,Cheese,2025,11,Nov,4,45,597.9347826086957
2025-11-09,Cheese Slice 100gm,25.0,2.5,59.06,1476.51,Cheese,2025,11,Nov,4,45,590.604
2025-11-10,Cheese Slice 100gm,82.0,8.2,59.35,4866.52,Cheese,2025,11,Nov,4,46,593.4780487804879
2025-11-11,Cheese Slice 100gm,101.0,10.1,60.15,6074.79,Cheese,2025,11,Nov,4,46,601.4643564356436
2025-11-12,Cheese Spread Plain 200gm,9.0,1.8,85.78,772.02,Cheese,2025,11,Nov,4,46,428.9
2025-11-12,Cheese Slice 100gm,59.0,5.9,59.26,3496.35,Cheese,2025,11,Nov,4,46,592.6016949152541
2025-11-13,Cheese Slice 100gm,70.0,7.0,59.06,4134.17,Cheese,2025,11,Nov,4,46,590.5957142857143
2025-11-14,Cheese Spread Plain 200gm,9.0,1.8,85.78,772.02,Cheese,2025,11,Nov,4,46,428.9
2025-11-14,Cheese Slice 100gm,110.0,11.0,60.81,6689.01,Cheese,2025,11,Nov,4,46,608.0918181818182
2025-11-15,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,11,Nov,4,46,428.875
2025-11-15,Cheese Slice 100gm,51.0,5.1,60.71,3096.45,Cheese,2025,11,Nov,4,46,607.1470588235294
2025-11-17,Cheese Spread Plain 200gm,6.0,1.2,85.78,514.7,Cheese,2025,11,Nov,4,47,428.91666666666674
2025-11-17,Cheese Slice 100gm,33.0,3.3,59.06,1948.99,Cheese,2025,11,Nov,4,47,590.6030303030303
2025-11-18,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,11,Nov,4,47,428.875
2025-11-18,Cheese Slice 100gm,74.0,7.4,59.06,4370.44,Cheese,2025,11,Nov,4,47,590.5999999999999
2025-11-19,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.35,Cheese,2025,11,Nov,4,47,428.91666666666674
2025-11-21,Cheese Spread Plain 200gm,6.0,1.2,85.78,514.7,Cheese,2025,11,Nov,4,47,428.91666666666674
2025-11-23,Cheese Slice 100gm,5.0,0.5,59.06,295.3,Cheese,2025,11,Nov,4,47,590.6
2025-11-24,Cheese Slice 100gm,121.0,12.1,59.35,7181.65,Cheese,2025,11,Nov,4,48,593.5247933884298
2025-11-25,Cheese Spread Plain 200gm,6.0,1.2,85.78,514.67,Cheese,2025,11,Nov,4,48,428.89166666666665
2025-11-25,Cheese Slice 100gm,88.0,8.8,59.54,5239.47,Cheese,2025,11,Nov,4,48,595.3943181818181
2025-11-26,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,11,Nov,4,48,428.875
2025-11-26,Cheese Slice 100gm,96.0,9.6,59.18,5681.53,Cheese,2025,11,Nov,4,48,591.8260416666667
2025-11-27,Cheese Spread Plain 200gm,9.0,1.8,85.78,772.02,Cheese,2025,11,Nov,4,48,428.9
2025-11-27,Cheese Slice 100gm,148.0,14.8,59.06,8740.89,Cheese,2025,11,Nov,4,48,590.6006756756756
2025-11-28,Cheese Spread Plain 200gm,4.0,0.8,85.78,343.1,Cheese,2025,11,Nov,4,48,428.875
2025-11-28,Cheese Slice 100gm,142.0,14.2,59.65,8470.93,Cheese,2025,11,Nov,4,48,596.5443661971832
2025-11-29,Cheese Spread Plain 200gm,11.0,2.2,85.78,943.55,Cheese,2025,11,Nov,4,48,428.88636363636357
2025-12-02,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,12,Dec,4,49,428.875
2025-12-03,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,12,Dec,4,49,428.875
2025-12-03,Cheese Slice 100gm,82.0,8.2,59.49,4878.32,Cheese,2025,12,Dec,4,49,594.9170731707317
2025-12-04,Cheese Slice 100gm,102.0,10.2,59.06,6024.13,Cheese,2025,12,Dec,4,49,590.6009803921569
2025-12-05,Cheese Spread Plain 200gm,9.0,1.8,85.78,772.0,Cheese,2025,12,Dec,4,49,428.88888888888886
2025-12-05,Cheese Slice 100gm,136.0,13.6,59.51,8092.87,Cheese,2025,12,Dec,4,49,595.0639705882353
2025-12-06,Cheese Spread Plain 200gm,4.0,0.8,85.78,343.1,Cheese,2025,12,Dec,4,49,428.875
2025-12-06,Cheese Slice 100gm,130.0,13.0,60.03,7804.42,Cheese,2025,12,Dec,4,49,600.34
2025-12-07,Cheese Slice 100gm,21.0,2.1,59.06,1240.26,Cheese,2025,12,Dec,4,49,590.6
2025-12-08,Cheese Slice 100gm,79.0,7.9,59.36,4689.34,Cheese,2025,12,Dec,4,50,593.587341772152
2025-12-09,Cheese Slice 100gm,85.0,8.5,59.06,5020.09,Cheese,2025,12,Dec,4,50,590.5988235294118
2025-12-10,Cheese Slice 100gm,82.0,8.2,59.72,4896.91,Cheese,2025,12,Dec,4,50,597.1841463414635
2025-12-11,Cheese Spread Plain 200gm,4.0,0.8,85.78,343.12,Cheese,2025,12,Dec,4,50,428.9
2025-12-11,Cheese Slice 100gm,64.0,6.4,59.06,3779.83,Cheese,2025,12,Dec,4,50,590.5984374999999
2025-12-12,Cheese Spread Plain 200gm,1.0,0.2,85.78,85.78,Cheese,2025,12,Dec,4,50,428.9
2025-12-12,Cheese Slice 100gm,96.0,9.6,60.77,5833.47,Cheese,2025,12,Dec,4,50,607.653125
2025-12-13,Cheese Spread Plain 200gm,4.0,0.8,85.78,343.1,Cheese,2025,12,Dec,4,50,428.875
2025-12-13,Cheese Slice 100gm,122.0,12.2,59.06,7205.32,Cheese,2025,12,Dec,4,50,590.6
2025-12-15,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,12,Dec,4,51,428.875
2025-12-15,Cheese Slice 100gm,88.0,8.8,59.19,5209.05,Cheese,2025,12,Dec,4,51,591.9375
2025-12-16,Cheese Slice 100gm,16.0,1.6,59.06,944.96,Cheese,2025,12,Dec,4,51,590.6
2025-12-17,Cheese Slice 100gm,88.0,8.8,59.46,5232.69,Cheese,2025,12,Dec,4,51,594.6238636363636
2025-12-18,Cheese Slice 100gm,40.0,4.0,59.06,2362.39,Cheese,2025,12,Dec,4,51,590.5975
2025-12-19,Cheese Spread Plain 200gm,5.0,1.0,85.78,428.9,Cheese,2025,12,Dec,4,51,428.9
2025-12-19,Cheese Slice 100gm,141.0,14.1,59.14,8339.26,Cheese,2025,12,Dec,4,51,591.4368794326241
2025-12-20,Cheese Spread Plain 200gm,7.0,1.4,85.78,600.45,Cheese,2025,12,Dec,4,51,428.8928571428572
2025-12-20,Cheese Slice 100gm,154.0,15.4,59.06,9095.24,Cheese,2025,12,Dec,4,51,590.6
2025-12-21,Cheese Slice 100gm,10.0,1.0,59.06,590.6,Cheese,2025,12,Dec,4,51,590.6
2025-12-22,Cheese Spread Plain 200gm,5.0,1.0,85.78,428.9,Cheese,2025,12,Dec,4,52,428.9
2025-12-22,Cheese Slice 100gm,50.0,5.0,59.77,2988.39,Cheese,2025,12,Dec,4,52,597.678
2025-12-23,Cheese Slice 100gm,60.0,6.0,59.76,3585.82,Cheese,2025,12,Dec,4,52,597.6366666666667
2025-12-24,Cheese Spread Plain 200gm,2.0,0.4,85.78,171.55,Cheese,2025,12,Dec,4,52,428.875
2025-12-24,Cheese Slice 100gm,150.0,15.0,62.51,9377.2,Cheese,2025,12,Dec,4,52,625.1466666666668
2025-12-25,Cheese Slice 100gm,59.0,5.9,59.06,3484.53,Cheese,2025,12,Dec,4,52,590.5983050847458
2025-12-26,Cheese Slice 100gm,59.0,5.9,59.26,3496.32,Cheese,2025,12,Dec,4,52,592.5966101694916
2025-12-27,Cheese Spread Plain 200gm,3.0,0.6,85.78,257.35,Cheese,2025,12,Dec,4,52,428.91666666666674
2025-12-27,Cheese Slice 100gm,24.0,2.4,59.06,1417.45,Cheese,2025,12,Dec,4,52,590.6041666666667
2025-12-28,Cheese Slice 100gm,10.0,1.0,59.06,590.6,Cheese,2025,12,Dec,4,52,590.6
2025-12-29,Cheese Slice 100gm,27.0,2.7,59.5,1606.42,Cheese,2025,12,Dec,4,1,594.9703703703703
2025-12-30,Cheese Slice 100gm,30.0,3.0,59.06,1771.81,Cheese,2025,12,Dec,4,1,590.6033333333334
2025-12-31,Cheese Slice 100gm,153.0,15.3,59.36,9081.71,Cheese,2025,12,Dec,4,1,593.575816993464
2021-04-02,Paneer 200gm - Sliced,78.0,15.6,77.53,6047.16,Paneer,2021,4,Apr,2,13,387.6384615384615
2021-04-03,Paneer 200gm - Sliced,114.0,22.8,77.29,8811.07,Paneer,2021,4,Apr,2,13,386.4504385964912
2021-04-04,Paneer 200gm - Sliced,60.0,12.0,77.29,4637.42,Paneer,2021,4,Apr,2,13,386.45166666666665
2021-04-05,Paneer 200gm - Sliced,198.0,39.6,77.4,15325.72,Paneer,2021,4,Apr,2,14,387.0131313131313
2021-04-06,Paneer 200gm - Sliced,89.0,17.8,77.37,6886.25,Paneer,2021,4,Apr,2,14,386.86797752808985
2021-04-07,Paneer 200gm - Sliced,125.0,25.0,77.47,9683.53,Paneer,2021,4,Apr,2,14,387.3412
2021-04-08,Paneer 200gm - Sliced,117.0,23.4,77.29,9042.94,Paneer,2021,4,Apr,2,14,386.4504273504274
2021-04-09,Paneer 200gm - Sliced,93.0,18.6,77.29,7187.98,Paneer,2021,4,Apr,2,14,386.45053763440853
2021-04-10,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,4,Apr,2,14,357.695
2021-04-10,Paneer 200gm - Sliced,122.0,24.4,77.35,9437.11,Paneer,2021,4,Apr,2,14,386.7668032786886
2021-04-11,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,4,Apr,2,14,357.695
2021-04-11,Paneer 200gm - Sliced,120.0,24.0,77.6,9311.9,Paneer,2021,4,Apr,2,14,387.99583333333334
2021-04-12,Paneer 1kg,5.0,5.0,410.0,2050.0,Paneer,2021,4,Apr,2,15,410.0
2021-04-12,Paneer 200gm - Sliced,71.0,14.2,77.29,5487.59,Paneer,2021,4,Apr,2,15,386.45000000000005
2021-04-13,Paneer 200gm - Sliced,46.0,9.2,77.29,3555.35,Paneer,2021,4,Apr,2,15,386.45108695652175
2021-04-14,Paneer 200gm - Sliced,56.0,11.2,77.29,4328.24,Paneer,2021,4,Apr,2,15,386.45
2021-04-15,Paneer 200gm - Sliced,19.0,3.8,77.29,1468.51,Paneer,2021,4,Apr,2,15,386.45
2021-04-16,Paneer 1kg,4.0,4.0,357.7,1430.81,Paneer,2021,4,Apr,2,15,357.7025
2021-04-16,Paneer 200gm - Sliced,127.0,25.4,77.29,9815.85,Paneer,2021,4,Apr,2,15,386.4507874015748
2021-04-17,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,4,Apr,2,15,357.695
2021-04-17,Paneer 200gm - Sliced,29.0,5.8,77.29,2241.39,Paneer,2021,4,Apr,2,15,386.4465517241379
2021-04-19,Paneer 200gm - Sliced,139.0,27.8,77.29,10743.34,Paneer,2021,4,Apr,2,16,386.4510791366906
2021-04-20,Paneer 1kg,1.0,1.0,357.71,357.71,Paneer,2021,4,Apr,2,16,357.71
2021-04-20,Paneer 200gm - Sliced,129.0,25.8,77.29,9970.44,Paneer,2021,4,Apr,2,16,386.4511627906977
2021-04-21,Paneer 200gm - Sliced,58.0,11.6,78.12,4531.08,Paneer,2021,4,Apr,2,16,390.61034482758623
2021-04-22,Paneer 200gm - Sliced,61.0,12.2,77.29,4714.68,Paneer,2021,4,Apr,2,16,386.4491803278689
2021-04-23,Paneer 200gm - Sliced,118.0,23.6,77.6,9157.36,Paneer,2021,4,Apr,2,16,388.02372881355933
2021-04-24,Paneer 200gm - Sliced,106.0,21.2,77.29,8192.76,Paneer,2021,4,Apr,2,16,386.4509433962264
2021-04-25,Paneer 200gm - Sliced,75.0,15.0,77.29,5796.76,Paneer,2021,4,Apr,2,16,386.4506666666667
2021-04-26,Paneer 200gm - Sliced,117.0,23.4,77.29,9042.89,Paneer,2021,4,Apr,2,17,386.4482905982906
2021-04-27,Paneer 200gm - Sliced,196.0,39.2,77.29,15148.86,Paneer,2021,4,Apr,2,17,386.45051020408164
2021-04-28,Paneer 200gm - Sliced,100.0,20.0,77.66,7766.13,Paneer,2021,4,Apr,2,17,388.3065
2021-04-29,Paneer 200gm - Sliced,70.0,14.0,77.29,5410.28,Paneer,2021,4,Apr,2,17,386.4485714285714
2021-04-30,Paneer 200gm - Sliced,21.0,4.2,77.29,1623.1,Paneer,2021,4,Apr,2,17,386.4523809523809
2021-05-01,Paneer 200gm - Sliced,32.0,6.4,78.45,2510.38,Paneer,2021,5,May,2,17,392.246875
2021-05-02,Paneer 200gm - Sliced,7.0,1.4,77.29,541.03,Paneer,2021,5,May,2,17,386.45
2021-05-03,Paneer 1kg,3.0,3.0,357.7,1073.1,Paneer,2021,5,May,2,18,357.7
2021-05-03,Paneer 200gm - Sliced,133.0,26.6,77.29,10279.57,Paneer,2021,5,May,2,18,386.45
2021-05-04,Paneer 1kg,1.0,1.0,357.71,357.71,Paneer,2021,5,May,2,18,357.71
2021-05-04,Paneer 200gm - Sliced,103.0,20.6,77.29,7960.86,Paneer,2021,5,May,2,18,386.44951456310673
2021-05-05,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,5,May,2,18,357.695
2021-05-05,Paneer 200gm - Sliced,126.0,25.2,77.88,9812.74,Paneer,2021,5,May,2,18,389.39444444444445
2021-05-06,Paneer 200gm - Sliced,23.0,4.6,77.29,1777.66,Paneer,2021,5,May,2,18,386.4478260869566
2021-05-07,Paneer 200gm - Sliced,110.0,22.0,77.29,8501.93,Paneer,2021,5,May,2,18,386.4513636363636
2021-05-08,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,5,May,2,18,357.695
2021-05-08,Paneer 200gm - Sliced,84.0,16.8,77.29,6492.36,Paneer,2021,5,May,2,18,386.45
2021-05-09,Paneer 200gm - Sliced,30.0,6.0,77.29,2318.71,Paneer,2021,5,May,2,18,386.45166666666665
2021-05-10,Paneer 200gm - Sliced,80.0,16.0,77.29,6183.21,Paneer,2021,5,May,2,19,386.450625
2021-05-11,Paneer 200gm - Sliced,70.0,14.0,77.29,5410.31,Paneer,2021,5,May,2,19,386.4507142857143
2021-05-12,Paneer 200gm - Sliced,108.0,21.6,78.15,8440.09,Paneer,2021,5,May,2,19,390.74490740740737
2021-05-13,Paneer 200gm - Sliced,151.0,30.2,77.29,11670.82,Paneer,2021,5,May,2,19,386.4509933774834
2021-05-14,Paneer 200gm - Sliced,102.0,20.4,77.87,7942.95,Paneer,2021,5,May,2,19,389.3602941176471
2021-05-15,Paneer 200gm - Sliced,70.0,14.0,77.29,5410.32,Paneer,2021,5,May,2,19,386.45142857142855
2021-05-16,Paneer 200gm - Sliced,60.0,12.0,77.29,4637.41,Paneer,2021,5,May,2,19,386.4508333333333
2021-05-17,Paneer 200gm - Sliced,102.0,20.4,77.29,7883.58,Paneer,2021,5,May,2,20,386.45000000000005
2021-05-18,Paneer 200gm - Sliced,151.0,30.2,77.29,11670.8,Paneer,2021,5,May,2,20,386.4503311258278
2021-05-19,Paneer 200gm - Sliced,59.0,11.8,78.11,4608.37,Paneer,2021,5,May,2,20,390.53983050847455
2021-05-20,Paneer 200gm - Sliced,70.0,14.0,77.29,5410.31,Paneer,2021,5,May,2,20,386.4507142857143
2021-05-21,Paneer 200gm - Sliced,12.0,2.4,77.29,927.48,Paneer,2021,5,May,2,20,386.45000000000005
2021-05-22,Paneer 200gm - Sliced,90.0,18.0,77.29,6956.11,Paneer,2021,5,May,2,20,386.4505555555555
2021-05-23,Paneer 200gm - Sliced,4.0,0.8,77.29,309.16,Paneer,2021,5,May,2,20,386.45
2021-05-24,Paneer 200gm - Sliced,66.0,13.2,77.29,5101.12,Paneer,2021,5,May,2,21,386.44848484848484
2021-05-25,Paneer 200gm - Sliced,95.0,19.0,77.68,7379.66,Paneer,2021,5,May,2,21,388.4031578947368
2021-05-26,Paneer 200gm - Sliced,107.0,21.4,78.33,8381.33,Paneer,2021,5,May,2,21,391.65093457943925
2021-05-27,Paneer 200gm - Sliced,49.0,9.8,77.29,3787.21,Paneer,2021,5,May,2,21,386.45
2021-05-28,Paneer 200gm - Sliced,98.0,19.6,77.52,7596.68,Paneer,2021,5,May,2,21,387.5857142857143
2021-05-29,Paneer 200gm - Sliced,90.0,18.0,77.33,6959.94,Paneer,2021,5,May,2,21,386.6633333333333
2021-05-30,Paneer 200gm - Sliced,27.0,5.4,78.25,2112.79,Paneer,2021,5,May,2,21,391.25740740740736
2021-05-31,Paneer 200gm - Sliced,135.0,27.0,77.29,10434.18,Paneer,2021,5,May,2,22,386.4511111111111
2021-06-01,Paneer 200gm - Sliced,139.0,27.8,77.29,10743.33,Paneer,2021,6,Jun,2,22,386.45071942446043
2021-06-02,Paneer 200gm - Sliced,109.0,21.8,77.56,8454.28,Paneer,2021,6,Jun,2,22,387.81100917431195
2021-06-03,Paneer 200gm - Sliced,108.0,21.6,77.29,8347.34,Paneer,2021,6,Jun,2,22,386.4509259259259
2021-06-04,Paneer 200gm - Sliced,145.0,29.0,77.67,11262.71,Paneer,2021,6,Jun,2,22,388.36931034482757
2021-06-05,Paneer 200gm - Sliced,96.0,19.2,77.29,7419.85,Paneer,2021,6,Jun,2,22,386.45052083333337
2021-06-06,Paneer 200gm - Sliced,23.0,4.6,77.29,1777.66,Paneer,2021,6,Jun,2,22,386.4478260869566
2021-06-07,Paneer 200gm - Sliced,153.0,30.6,77.29,11825.39,Paneer,2021,6,Jun,2,23,386.4506535947712
2021-06-08,Paneer 200gm - Sliced,101.0,20.2,77.29,7806.3,Paneer,2021,6,Jun,2,23,386.450495049505
2021-06-09,Paneer 200gm - Sliced,172.0,34.4,77.61,13349.55,Paneer,2021,6,Jun,2,23,388.06831395348837
2021-06-10,Paneer 200gm - Sliced,75.0,15.0,77.29,5796.77,Paneer,2021,6,Jun,2,23,386.45133333333337
2021-06-11,Paneer 200gm - Sliced,137.0,27.4,77.29,10588.78,Paneer,2021,6,Jun,2,23,386.4518248175183
2021-06-12,Paneer 200gm - Sliced,118.0,23.6,77.36,9127.95,Paneer,2021,6,Jun,2,23,386.7775423728814
2021-06-14,Paneer 200gm - Sliced,170.0,34.0,77.29,13139.29,Paneer,2021,6,Jun,2,24,386.449705882353
2021-06-15,Paneer 200gm - Sliced,75.0,15.0,77.49,5811.58,Paneer,2021,6,Jun,2,24,387.4386666666667
2021-06-16,Paneer 200gm - Sliced,104.0,20.8,77.75,8086.44,Paneer,2021,6,Jun,2,24,388.7711538461538
2021-06-17,Paneer 1kg,8.0,8.0,357.7,2861.59,Paneer,2021,6,Jun,2,24,357.69875
2021-06-17,Paneer 200gm - Sliced,51.0,10.2,77.73,3964.06,Paneer,2021,6,Jun,2,24,388.6333333333334
2021-06-18,Paneer 200gm - Sliced,65.0,13.0,77.29,5023.88,Paneer,2021,6,Jun,2,24,386.4523076923077
2021-06-19,Paneer 1kg,2.0,2.0,357.7,715.39,Paneer,2021,6,Jun,2,24,357.695
2021-06-19,Paneer 200gm - Sliced,41.0,8.2,77.29,3168.9,Paneer,2021,6,Jun,2,24,386.45121951219517
2021-06-20,Paneer 200gm - Sliced,12.0,2.4,77.29,927.47,Paneer,2021,6,Jun,2,24,386.4458333333334
2021-06-21,Paneer 200gm - Sliced,192.0,38.4,77.29,14839.69,Paneer,2021,6,Jun,2,25,386.4502604166667
2021-06-22,Paneer 200gm - Sliced,100.0,20.0,77.29,7729.02,Paneer,2021,6,Jun,2,25,386.451
2021-06-23,Paneer 200gm - Sliced,90.0,18.0,77.83,7004.37,Paneer,2021,6,Jun,2,25,389.13166666666666
2021-06-24,Paneer 200gm - Sliced,60.0,12.0,77.29,4637.42,Paneer,2021,6,Jun,2,25,386.45166666666665
2021-06-25,Paneer 200gm - Sliced,110.0,22.0,77.29,8501.88,Paneer,2021,6,Jun,2,25,386.4490909090909
2021-06-26,Paneer 1kg,1.0,1.0,357.71,357.71,Paneer,2021,6,Jun,2,25,357.71
2021-06-26,Paneer 200gm - Sliced,82.0,16.4,77.29,6337.78,Paneer,2021,6,Jun,2,25,386.45000000000005
2021-06-27,Paneer 200gm - Sliced,18.0,3.6,77.29,1391.22,Paneer,2021,6,Jun,2,25,386.45
2021-06-28,Paneer 200gm - Sliced,166.0,33.2,77.29,12830.15,Paneer,2021,6,Jun,2,26,386.45030120481925
2021-06-29,Paneer 200gm - Sliced,130.0,26.0,77.52,10077.41,Paneer,2021,6,Jun,2,26,387.5926923076923
2021-06-30,Paneer 200gm - Sliced,126.0,25.2,77.44,9757.07,Paneer,2021,6,Jun,2,26,387.18531746031744
2021-07-01,Paneer 200gm - Sliced,99.0,19.8,77.66,7688.82,Paneer,2021,7,Jul,3,26,388.3242424242424
2021-07-02,Paneer 200gm - Sliced,38.0,7.6,77.29,2937.0,Paneer,2021,7,Jul,3,26,386.44736842105266
2021-07-03,Paneer 200gm - Sliced,77.0,15.4,77.39,5959.05,Paneer,2021,7,Jul,3,26,386.9512987012987
2021-07-04,Paneer 200gm - Sliced,15.0,3.0,77.29,1159.34,Paneer,2021,7,Jul,3,26,386.44666666666666
2021-07-05,Paneer 200gm - Sliced,119.0,23.8,77.29,9197.52,Paneer,2021,7,Jul,3,27,386.45042016806724
